program_id,program_name,program_type,contract_type,program_phase,BAC,AC,EV,PV,CPI,SPI,cost_variance,schedule_variance,subcontractor_delay_days,change_orders_count,material_cost_inflation_pct,supplier_risk_score,months_remaining,historical_rebaseline_count,final_eac,overrun_flag,risk_band
PRG-1102,Sustainment Program 103,Sustainment,Fixed Price,Build,192162939.93339738,98000275.04716936,97536804.49545653,103974375.90919586,0.9952707219292012,0.9380850199152774,-463470.5517128259,-6437571.413739324,12,12,5.306411774837297,32.926245959776956,34,1,210239911.35131288,1,High
PRG-1103,Avionics Program 104,Avionics,Cost Plus,Test,286111531.2222866,127934421.72055005,116256765.71899761,108054223.65676665,0.9087215477703086,1.0759113506593343,-11677656.001552433,8202542.06223096,36,2,8.954251823599247,38.909671152208006,32,1,331576430.1614124,1,High
PRG-1104,ISR Program 105,ISR,Cost Plus,Test,465202332.6200238,304968461.9965182,243326966.78558466,325046113.0446822,0.7978758367098389,0.7485921443771761,-61641495.21093354,-81719146.25909755,91,13,11.162904405999729,57.897752475024255,16,4,665133977.1253332,1,High
PRG-1105,Missile Program 106,Missile,Fixed Price,Build,32735569.858915687,25355748.363505412,24057076.22464605,23862217.05666796,0.9487819440293648,1.0081660127185725,-1298672.1388593614,194859.1679780893,54,0,9.653146837429592,33.07160667461054,32,4,38378038.88214092,1,High
PRG-1106,Sustainment Program 107,Sustainment,Cost Plus,Design,391955793.62303746,225816614.17321858,250259326.0956892,241743635.4705061,1.1082414241837901,1.0352261212941924,24442711.92247063,8515690.625183105,68,12,3.063702220415369,59.42726943015799,32,4,368023162.0705919,0,Low
PRG-1107,Sustainment Program 108,Sustainment,Fixed Price,Build,290908486.5724057,262874551.41470152,243025680.32840762,240844595.5894091,0.9244929911264745,1.0090559837295117,-19848871.086293906,2181084.7389985025,15,6,2.3023899149653566,79.47505584175718,10,4,337670638.5470853,1,High
PRG-1108,ISR Program 109,ISR,Fixed Price,Design,269819573.0082693,153301398.3784678,128091470.61476275,152345716.32757935,0.8355531780508145,0.8407946984169595,-25209927.763705045,-24254245.712816596,36,1,7.805862559866062,4.009500987277592,15,2,352173822.68923223,1,High
PRG-1109,Avionics Program 110,Avionics,Cost Plus,Design,110467665.44590467,48951942.11204425,53949383.74012524,45295156.45393317,1.1020887305480656,1.1910629736977227,4997441.628080986,8654227.286192067,27,12,11.718588354197314,8.07352800027391,22,3,111824773.2618619,0,Low
PRG-1110,Sustainment Program 111,Sustainment,Cost Plus,Build,37231465.28353228,24002099.856707737,26545375.770628937,19933835.126949277,1.1059605588304577,1.331674291553725,2543275.9139211997,6611540.64367966,76,3,4.319413533666239,90.29891534061368,26,1,36117099.4955633,0,Low
PRG-1111,Missile Program 112,Missile,Fixed Price,Design,48715681.91230361,36483503.05236496,35092218.23575652,38602963.38551668,0.961865372011796,0.9090550351096272,-1391284.8166084439,-3510745.1497601643,105,9,5.369566316201065,44.50160548539922,36,0,54660061.30011417,1,High
PRG-1112,Radar Program 113,Radar,Cost Plus,Build,482899133.54790986,159153769.92289484,162442988.8055619,164852268.51935494,1.0206669240964923,0.9853852195336325,3289218.8826670647,-2409279.7137930393,37,2,10.263701210685591,94.33823512778528,36,3,508688953.4809911,1,High
PRG-1113,Missile Program 114,Missile,Cost Plus,Build,451482356.6338465,411105626.77355504,388165543.244288,385890464.41111284,0.9441990524204067,1.0058956596314115,-22940083.529267013,2275078.8331751823,104,6,4.97758932529929,39.15068416844314,6,0,510255917.88331383,1,High
PRG-1114,Avionics Program 115,Avionics,Cost Plus,Deployment,313866084.12509716,80949967.26878712,68805750.34226225,86915280.9621085,0.8499787296244224,0.791641579945634,-12144216.926524863,-18109530.61984624,94,13,6.673312439168564,93.61769316401961,10,4,421962515.80886513,1,High
PRG-1115,Sustainment Program 116,Sustainment,Cost Plus,Design,50397669.77722788,19199749.532000314,20932192.67384176,18425556.299046215,1.0902325907405184,1.136041286032992,1732443.1418414451,2506636.374795545,79,10,3.220539767704952,80.05836206738502,32,3,48606960.707467906,0,Low
PRG-1116,ISR Program 117,ISR,Cost Plus,Design,128445899.80005558,73563491.7048332,66841652.63297794,75064263.11450604,0.9086253396069612,0.8904590528120553,-6721839.0718552545,-8222610.481528096,114,1,3.010896474740742,32.07341189534516,21,0,150981005.2624514,1,High
PRG-1117,ISR Program 118,ISR,Cost Plus,Design,366515254.16608465,141072969.52685964,119049675.62994677,119615942.17187403,0.8438872168724021,0.9952659609442894,-22023293.896912873,-566266.5419272631,71,7,6.715045579206635,50.81929147782448,34,2,459338818.889837,1,High
PRG-1118,Missile Program 119,Missile,Cost Plus,Build,52076362.25670219,31650189.085656237,31548498.71437891,26371466.10770054,0.9967870532778771,1.1963118995938817,-101690.37127732858,5177032.606678367,58,9,6.159055869139394,89.67553715906985,36,1,56365675.35572877,1,High
PRG-1119,Avionics Program 120,Avionics,Fixed Price,Test,395243382.8354937,213419631.94696993,228597579.7285181,210021354.3800795,1.0711178612908467,1.0884492217625683,15177947.781548172,18576225.34843859,36,5,8.287825538028198,67.18541886140673,34,4,392042271.99121153,0,Low
PRG-1120,Avionics Program 121,Avionics,Fixed Price,Build,373555084.6955519,195678927.31384426,202208597.4238831,167129439.12996206,1.0333693065455438,1.2098921559034435,6529670.110038847,35079158.29392105,51,6,7.895074810626295,74.72698001920698,9,1,388356587.3882793,1,Medium
PRG-1121,Sustainment Program 122,Sustainment,Cost Plus,Deployment,94123082.25062837,34434647.25134441,33057022.397542957,36140355.35332392,0.9599930603689378,0.9146844870329317,-1377624.8538014553,-3083332.9557809643,88,12,8.789733092268985,17.518056785600365,28,1,104863800.16361386,1,High
PRG-1122,Sustainment Program 123,Sustainment,Cost Plus,Build,81092575.19793883,50892860.99772826,40906498.65026077,48098436.11475241,0.8037767547021328,0.8504746090427298,-9986362.34746749,-7191937.464491643,17,3,9.227891418476915,81.50730962187541,29,1,108655577.71565183,1,High
PRG-1123,Avionics Program 124,Avionics,Cost Plus,Build,104650676.68054463,56961309.251714714,49095819.37130531,57842101.08807773,0.8619152195808661,0.8487903870667799,-7865489.880409405,-8746281.716772422,21,5,4.000847631604193,13.089033085049506,3,2,130064926.17498323,1,High
PRG-1124,Sustainment Program 125,Sustainment,Cost Plus,Test,466401606.7302643,273675508.9044099,294156993.7422059,295486271.7212011,1.07483857404628,0.9955013883682237,20481484.837796032,-1329277.978995204,44,7,10.787574131938555,90.8608246555642,23,2,475698891.80505896,0,Low
PRG-1125,ISR Program 126,ISR,Cost Plus,Design,249056303.97580382,140177993.8833256,136417985.4569629,135070230.59639323,0.9731768994390642,1.0099781784233193,-3760008.4263626933,1347754.8605696857,77,13,2.1952281358848866,22.517766610554546,9,3,270369258.5076946,1,High
PRG-1126,ISR Program 127,ISR,Fixed Price,Deployment,170887012.46235433,84096186.793328,82930764.62944882,89485860.28232159,0.9861417953855234,0.9267471348859819,-1165422.163879186,-6555095.652872771,120,6,7.127019600695952,29.629963045348507,14,1,187121672.91382003,1,High
PRG-1127,Missile Program 128,Missile,Cost Plus,Deployment,213382212.0836622,173941034.84697613,147024215.42509982,150566870.6086213,0.8452531948797691,0.9764712172790644,-26916819.42187631,-3542655.1835214794,27,12,3.9118288168149107,91.32851837019757,29,0,272360596.3945122,1,High
PRG-1128,Sustainment Program 129,Sustainment,Cost Plus,Build,482969065.3468168,201523321.08653292,186823263.22994632,178507148.11155084,0.9270553017024045,1.0465870146174687,-14700057.856586605,8316115.1183954775,98,12,9.490342775520707,37.83180142237856,29,3,563992864.2296875,1,High
PRG-1129,Sustainment Program 130,Sustainment,Cost Plus,Build,497157330.7771417,130387049.98043929,124706213.78942803,134374884.63780832,0.9564309784456086,0.9280470388909278,-5680836.191011265,-9668670.848380297,92,1,5.347581191347838,74.70758006298863,8,1,564622863.9790033,1,High
PRG-1130,Missile Program 131,Missile,Cost Plus,Build,433670920.5516867,298277951.17505807,332345957.7659579,276527312.5337917,1.1142156383222086,1.201855812074061,34068006.590899825,55818645.23216617,23,10,11.156816644983936,24.587558700505863,16,4,419955438.9637613,0,Low
PRG-1131,ISR Program 132,ISR,Cost Plus,Build,116269986.23434593,42828013.71773399,37620388.52421406,43983330.069019094,0.8784061005527422,0.8553328832805465,-5207625.193519928,-6362941.544805035,25,14,9.829926658172022,26.603087262166525,23,1,145499817.3256939,1,High
PRG-1132,Radar Program 133,Radar,Fixed Price,Build,127850947.78201939,100673385.34420145,79727252.17582415,86791009.56954159,0.7919397157772867,0.9186118766361673,-20946133.168377295,-7063757.393717438,16,12,9.611958015888963,21.093438848871294,24,1,179161020.1447168,1,High
PRG-1133,Sustainment Program 134,Sustainment,Fixed Price,Design,44257274.5520277,34898549.43054253,34564625.08922049,35512463.41571025,0.9904315695989989,0.9733096993189594,-333924.34132204205,-947838.3264897615,72,2,9.589221899709527,93.85114589610659,6,3,49362999.27392571,1,High
PRG-1134,Missile Program 135,Missile,Cost Plus,Test,413842853.05213,294681154.3907287,241658268.52209297,259899353.57212964,0.8200669263079826,0.9298148117749195,-53022885.868635744,-18241085.05003667,106,4,6.558046145224054,58.264434931453756,20,4,556704512.1793784,1,High
PRG-1135,Radar Program 136,Radar,Fixed Price,Design,373531144.4969062,258944270.46656168,218574931.08020592,265873719.41562632,0.8441002795172146,0.8221005504440975,-40369339.38635576,-47298788.3354204,54,15,8.940199654569748,91.7859996625734,8,4,495152265.1926329,1,High
PRG-1136,Radar Program 137,Radar,Cost Plus,Deployment,65027755.523707956,35711357.251023,31303770.31726139,36597932.44737018,0.8765774455790153,0.8553425897016974,-4407586.933761612,-5294162.130108789,77,9,11.77976393879174,88.35298364237076,16,3,82661114.01597211,1,High
PRG-1137,Radar Program 138,Radar,Cost Plus,Test,336070768.8287801,245057984.03900784,209488720.20228717,246307444.21270478,0.8548536829917819,0.8505172097899651,-35569263.836720675,-36818724.01041761,38,9,6.451655860212574,5.520995670798046,18,1,419901839.80452496,1,High
PRG-1138,ISR Program 139,ISR,Cost Plus,Deployment,44422752.58160702,31483046.414631397,33833161.47266051,31923106.190610208,1.0746470029322488,1.0598330021723301,2350115.058029115,1910055.282050304,3,11,3.375172694743926,53.129275481860496,33,2,45355441.94958376,1,Medium
PRG-1139,ISR Program 140,ISR,Cost Plus,Design,480087341.1082171,348996324.38576925,360498617.0391069,334415034.19771254,1.032958205716297,1.0779976381862464,11502292.653337657,26083582.841394365,12,7,5.944854652358729,64.04392121036413,13,1,491582036.07001805,1,Medium
PRG-1140,Sustainment Program 141,Sustainment,Cost Plus,Build,87693103.97600701,82333555.13507248,90027226.7266374,74624038.00726016,1.0934451522097284,1.2064105498804374,7693671.591564909,15403188.719377235,98,13,3.3294937981294135,9.000139104508985,8,0,84822914.4930653,0,Low
PRG-1141,Missile Program 142,Missile,Fixed Price,Design,83620198.85667855,66714579.57629552,69603444.26413815,65649622.88309151,1.043301849553573,1.0602261095709198,2888864.68784263,3953821.381046638,49,14,8.023142805412146,52.21250929031509,34,3,87616936.41791746,1,Medium
PRG-1142,ISR Program 143,ISR,Cost Plus,Design,402354430.3052919,159414778.14619416,137696070.8637263,165622108.9512382,0.8637597622062971,0.8313870155117167,-21718707.282467872,-27926038.087511897,41,11,8.546548564564901,85.64096306557393,14,4,522135623.1281838,1,High
PRG-1143,Missile Program 144,Missile,Cost Plus,Design,350672697.17742664,285368157.4765691,277778361.5157128,255506340.1619884,0.9734034938306686,1.0871681749251474,-7589795.9608563185,22272021.35372439,41,8,7.840482337197746,61.03353887901798,8,3,389997393.45288754,1,High
PRG-1144,Radar Program 145,Radar,Fixed Price,Test,55553865.31457904,29586844.405589018,23950015.155767333,25971795.3862868,0.8094819044386877,0.9221547759618123,-5636829.249821685,-2021780.230519466,83,5,9.171969408438905,23.70620769846632,17,4,75625146.62002236,1,High
PRG-1145,Sustainment Program 146,Sustainment,Fixed Price,Build,259613228.2026672,181085284.60055354,171526929.22203028,173380279.56604156,0.9472162776803895,0.989310489355248,-9558355.37852326,-1853350.344011277,77,9,9.112666510274984,7.185033548623432,16,2,288672911.1228254,1,High
PRG-1146,Avionics Program 147,Avionics,Cost Plus,Build,481855994.49665695,248231169.66820675,211927728.92175218,209692972.76252785,0.8537514817539681,1.0106572773030174,-36303440.74645457,2234756.1592243314,111,9,5.751402271005301,76.92425812982215,3,2,619894861.9060222,1,High
PRG-1147,ISR Program 148,ISR,Cost Plus,Design,471716616.6870547,172675214.66468602,153839982.3727567,170396928.34222087,0.8909210431357794,0.9028330725762167,-18835232.291929334,-16556945.969464183,37,6,9.356073575370342,23.067912532785783,11,4,576510594.2248276,1,High
PRG-1148,Missile Program 149,Missile,Fixed Price,Deployment,127493919.48509996,53426468.664602734,46447703.135145515,51900375.395480454,0.8693762529343261,0.8949396373574253,-6978765.529457219,-5452672.260334939,91,12,11.8930589580203,52.67732313623077,36,1,162336393.90521482,1,High
PRG-1149,ISR Program 150,ISR,Fixed Price,Design,273700029.8923774,209770957.57459712,194989462.6651578,225768402.60134447,0.9295350744433588,0.8636702940644211,-14781494.909439325,-30778939.93618667,54,15,10.967174918416998,79.84483448280577,35,1,327557314.49715245,1,High
PRG-1150,ISR Program 151,ISR,Cost Plus,Build,325601734.3598269,174508938.9002168,155907503.21376336,158100913.7806905,0.8934069750026409,0.986126515562271,-18601435.68645343,-2193410.566927135,66,8,3.0758343103181116,85.05208789213576,7,4,388573662.1001017,1,High
PRG-1151,Avionics Program 152,Avionics,Fixed Price,Build,30154885.483180873,13029559.215275865,13068605.843070405,11615957.196308224,1.002996772734166,1.1250563016213473,39046.627794539556,1452648.646762181,83,1,1.6042848811743617,58.17272979587149,30,0,32256258.31632716,1,High
PRG-1152,Missile Program 153,Missile,Cost Plus,Build,232568730.1913132,72337911.35424136,78388098.35840861,59524287.214729376,1.083637844816106,1.3169094839494586,6050187.004167259,18863811.14367924,18,8,10.942946076750268,54.94936128000582,9,3,234399859.60966983,0,Low
PRG-1153,Missile Program 154,Missile,Fixed Price,Test,307724868.1183689,267326910.94699076,235807049.8625035,252378138.8793114,0.8820924501284592,0.9343402360822849,-31519861.08448726,-16571089.016807914,93,5,3.4685748194215495,4.596324934014007,6,1,377880339.09898293,1,High
PRG-1154,Radar Program 155,Radar,Cost Plus,Test,312993972.40366745,247992447.05099592,253443315.85725734,209982000.15853333,1.0219799791125919,1.2069763868613088,5450868.80626142,43461315.698724,2,13,7.637465532363695,24.55660388094516,19,0,319612773.40646064,1,Medium
PRG-1155,Missile Program 156,Missile,Cost Plus,Build,104800151.03703758,87968786.8042204,74637858.6070183,93395489.60287346,0.8484584284779233,0.7991591341764533,-13330928.197202086,-18757630.995855153,64,0,11.1745871997764,95.19287900809078,20,0,136888302.08728644,1,High
PRG-1156,ISR Program 157,ISR,Fixed Price,Deployment,284155282.73486686,90258012.42395051,89238241.92593516,88437648.52818485,0.988701606975064,1.0090526309900152,-1019770.4980153441,800593.397750318,117,7,7.2902617417322,15.357977908611453,17,3,311763848.6947118,1,High
PRG-1157,ISR Program 158,ISR,Fixed Price,Test,246784965.23095432,139167339.57535538,154422295.32347506,140644233.9543198,1.1096159184666998,1.097963926296689,15254955.748119682,13778061.369155258,2,5,2.9228812485630558,21.957959220209133,27,2,230389397.51925418,0,Low
PRG-1158,Avionics Program 159,Avionics,Cost Plus,Deployment,201536251.04464692,155265015.89974073,153765871.3164019,164725985.1348852,0.990344608058348,0.9334645726385631,-1499144.583338827,-10960113.818483293,88,1,8.622192496444404,98.73126199571438,11,2,214793992.89637995,1,High
PRG-1159,Missile Program 160,Missile,Fixed Price,Build,54197349.13596374,31523552.984663393,27644315.50088234,28595399.12622256,0.8769416161411643,0.9667399772550104,-3879237.4837810546,-951083.6253402196,3,13,6.720791034876369,84.2731968806472,4,2,67047522.34585591,1,High
PRG-1160,Radar Program 161,Radar,Cost Plus,Deployment,254847291.59878293,82330176.75956142,83463166.6104274,68524793.52451178,1.0137615379373566,1.217999534439634,1132989.850865975,14938373.08591561,78,8,2.537663495168549,44.10774296172843,12,3,266690657.08838922,1,Medium
PRG-1161,Avionics Program 162,Avionics,Cost Plus,Design,314905331.13688916,158980582.96849594,129878673.76050709,130933564.34803385,0.8169467700734513,0.9919433142083969,-29101909.207988843,-1054890.5875267535,54,3,6.022020552934574,39.40719741684673,29,4,414750466.6583467,1,High
PRG-1162,Sustainment Program 163,Sustainment,Cost Plus,Design,267264020.88617072,125124578.6986855,101863633.67004652,128069178.83602001,0.8140977154883852,0.7953797673714523,-23260945.028638974,-26205545.165973485,64,13,1.2449570269256,60.13727628113479,35,1,361479415.5023534,1,High
